"Time_step","Pressure"
247950,-98.7936
248000,101.714
248050,110.7791
248100,-269.78
248150,-63.8785
248200,193.4172
248250,16.9472
248300,16.5977
248350,-337.1338
248400,-192.912
248450,30.9833
248500,155.7433
248550,-52.9685
248600,-348.7281
248650,50.016
248700,-127.3008
248750,292.3902
248800,-32.0586
248850,146.0409
248900,9.344
248950,-97.7718
249000,121.7639
249050,-33.1809
249100,-186.6299
249150,341.503
249200,-157.6416
249250,-219.6928
249300,83.7267
249350,57.1496
249400,-133.9787
249450,-189.0747
249500,-120.8123
249550,-102.7136
249600,-252.4012
249650,16.9221
249700,-406.2615
249750,-71.3188
249800,192.0033
249850,-351.3179
249900,25.1797
249950,-71.7358
250000,-98.9568
